Valor,Saldo_Anterior,Mudanca_Dispositivo,Horario,Novo_Destino,Fraude
397.66,4389.07,0,9,1,0
2376.96,6621.76,0,19,1,0
215.64,1558.55,1,0,0,1
5547.41,9917.99,0,17,0,0
6698.01,17386.41,0,19,0,0
9860.15,20185.85,1,23,0,1
529.41,6814.17,0,18,0,0
7267.35,9317.7,1,5,1,1
5125.81,19418.63,0,6,0,1
2737.66,18689.82,1,16,0,0
7748.79,9444.51,0,0,1,1
4850.38,14083.3,1,3,1,1
1616.47,7553.31,0,1,1,1
8371.76,16389.29,0,0,1,1
8893.49,17001.86,0,8,0,0
9441.15,28950.48,1,5,0,1
3999.17,18601.85,1,0,0,1
1045.15,15563.14,0,17,0,0
5720.17,22277.36,0,10,0,0
7203.58,10968.77,0,15,0,0
2343.74,13150.39,1,3,1,1
4188.25,10012.14,1,22,1,1
3062.19,20100.09,0,1,0,1
3676.95,13506.78,0,12,0,0
1472.28,16104.24,0,4,0,1
4933.83,14353.14,0,15,0,0
4671.54,7813.26,0,15,0,0
385.35,4510.74,0,8,0,0
8207.41,26549.37,0,19,0,0
4644.67,20304.3,1,23,0,1
7417.99,20326.28,0,17,0,0
1683.15,12375.76,0,1,1,1
6462.71,22975.1,1,23,0,1
9044.5,18328.27,0,20,0,0
4202.34,11344.37,0,15,0,0
7706.67,21944.02,0,16,0,0
6290.04,14513.91,0,16,0,0
9294.47,19643.08,1,2,1,1
2343.86,19818.6,0,19,0,0
5582.26,8533.56,0,2,0,1
7860.81,17082.95,0,20,1,0
767.87,8990.09,1,6,1,1
3647.94,11203.7,0,8,0,0
4761.02,20557.63,0,14,0,0
9983.49,27325.31,1,3,1,1
7838.69,20077.84,1,3,0,1
1364.05,15519.2,0,10,0,0
8621.81,28086.04,1,4,1,1
4966.26,24454.58,0,15,0,0
6676.94,25398.42,0,9,0,0
7430.34,19775.33,0,19,0,0
8117.35,22964.82,0,19,0,0
7651.18,8879.12,0,1,0,1
3513.61,16031.18,1,2,1,1
1678.75,10361.65,1,2,1,1
4589.67,11760.21,0,17,0,0
3463.5,21126.44,1,5,0,1
6621.77,14812.92,1,6,1,1
1177.55,12908.08,0,19,0,0
9596.17,29551.38,0,6,0,1
6199.7,18226.96,1,22,1,1
5519.39,24353.76,0,9,0,0
7519.05,11851.34,0,15,1,0
3485.93,14509.23,1,23,0,1
2451.95,3196.08,0,17,0,0
6942.93,16416.41,0,18,0,0
5435.75,20355.06,0,14,0,0
3677.08,17957.94,0,18,0,0
4231.26,17527.87,0,23,1,1
3763.52,15869.06,0,11,0,0
9771.97,15969.98,1,6,1,1
6409.98,23079.74,0,13,0,0
9645.12,13860.8,0,0,1,1
6407.7,12313.63,0,12,1,0
2478.56,9559.86,1,0,0,1
7304.65,17334.37,0,13,0,0
9954.42,29841.59,1,3,0,1
4306.88,13966.78,0,10,0,0
8687.55,26784.31,0,23,1,1
2101.4,7127.84,1,22,1,1
5540.05,13550.74,0,16,0,0
9701.94,14241.93,1,10,0,0
5707.62,13037.76,0,11,0,0
7057.03,15948.78,0,9,0,0
4810.26,18017.62,1,23,0,1
9546.95,17727.22,0,17,1,0
4593.31,7373.02,0,19,0,0
5342.43,20266.46,0,15,0,0
3372.68,7330.56,1,5,0,1
157.09,12124.65,0,18,0,0
3068.43,18138.59,0,11,1,0
8632.4,11178.52,1,3,0,1
2850.35,9254.49,1,13,0,0
4500.31,7980.95,0,8,1,0
4795.45,23818.59,0,18,0,0
9405.23,22015.76,0,16,0,0
8686.0,23996.63,1,23,1,1
5491.28,19404.02,0,18,0,0
989.84,9344.87,1,23,1,1
3391.25,17519.02,0,11,0,0
2307.25,21671.97,0,5,1,1
1437.16,13824.55,0,10,0,0
5773.27,7024.37,1,1,1,1
9955.7,26564.43,0,16,0,0
9876.8,11310.43,0,3,1,1
6965.34,20711.31,0,20,0,0
1548.34,11494.4,0,13,1,0
8087.99,11482.7,0,18,0,0
6206.89,25240.21,1,5,1,1
9502.87,13516.28,1,22,1,1
8761.57,23465.38,0,10,0,0
1694.35,12784.48,0,17,0,0
3294.23,15087.19,1,4,0,1
7706.43,10282.8,0,8,1,0
635.91,10121.73,0,22,0,1
3803.0,14589.45,0,20,1,0
7057.27,21004.15,0,16,0,0
3214.59,6032.95,1,4,1,1
1324.36,8486.82,0,3,1,1
4135.4,12772.4,0,10,0,0
8639.46,17270.91,0,9,0,0
1275.32,4117.6,0,10,0,0
953.49,18815.4,1,0,1,1
4879.44,17391.93,1,0,0,1
242.49,4415.62,1,1,1,1
8624.37,16239.8,1,18,0,0
2337.27,4083.73,1,3,0,1
7662.99,7976.22,0,3,1,1
6367.94,9901.17,1,23,0,1
4868.64,15195.67,0,13,0,0
1967.87,8029.23,1,5,1,1
5619.23,16603.11,1,0,0,1
5948.82,18492.89,1,3,0,1
8227.92,25552.61,0,5,1,1
7711.51,22876.77,1,22,1,1
8907.03,22896.75,0,16,0,0
5122.95,13112.81,0,19,0,0
2166.21,4358.08,0,16,1,0
5306.63,23291.57,0,11,0,0
6118.8,17015.61,0,13,0,0
843.88,20616.83,0,8,0,0
1050.06,19634.37,0,22,0,1
6388.18,10309.17,0,17,0,0
4943.97,10640.31,0,15,0,0
1713.54,18300.08,1,23,1,1
6801.24,26040.88,0,10,0,0
992.97,16684.01,1,23,1,1
2480.54,21757.84,0,9,0,0
1032.98,9106.8,0,16,1,0
2021.62,7219.83,1,23,0,1
5032.18,18991.13,0,6,0,1
5374.37,21349.24,1,22,0,1
5115.42,14057.21,0,12,0,0
778.76,5505.63,0,4,1,1
5391.63,19255.58,1,2,1,1
4260.8,7297.2,0,17,0,0
8294.58,18521.57,0,23,1,1
7410.28,26573.17,1,4,1,1
865.73,6111.7,1,3,1,1
4438.63,14791.46,0,13,0,0
9018.6,23732.48,0,4,1,1
5621.11,16113.9,0,10,1,0
9190.08,20058.25,0,22,1,1
3361.57,8853.55,0,11,0,0
2856.83,16609.02,0,18,0,0
5460.71,17134.99,1,6,1,1
4760.7,23907.68,1,6,1,1
5374.72,15763.53,0,15,0,0
2477.32,12800.11,1,4,0,1
3081.42,7588.31,1,10,1,0
9308.27,26838.34,1,3,1,1
3967.77,5965.45,1,0,0,1
5294.08,8123.33,0,23,1,1
5741.49,11007.81,0,15,0,0
5386.62,13337.95,0,12,0,0
8773.23,13533.88,1,5,1,1
3501.57,15302.6,0,2,1,1
1793.66,19389.46,1,6,1,1
7053.12,13245.69,0,20,1,0
1840.47,12046.69,0,20,0,0
8742.13,15187.79,0,12,0,0
4015.38,16811.17,0,14,0,0
152.57,17606.43,0,20,0,0
1678.73,12974.5,0,19,0,0
4371.78,21950.74,0,9,0,0
2199.95,8830.72,0,1,0,1
9671.59,12690.82,1,4,1,1
1539.49,12557.29,0,11,0,0
6513.22,25154.85,1,5,0,1
6773.57,17456.82,0,9,0,0
1689.29,18132.25,0,14,0,0
1500.62,17080.63,0,12,0,0
1317.43,14062.18,1,2,1,1
8573.43,9900.59,0,13,0,0
4442.95,7854.71,0,12,0,0
7467.79,21656.6,0,17,0,0
3885.99,10728.58,1,0,1,1
8181.49,17001.24,1,3,0,1
3991.06,15575.8,1,22,1,1
1782.51,17079.99,1,22,1,1
5333.41,6809.55,0,15,0,0
8791.0,26033.77,0,0,1,1
3197.81,22556.26,1,5,1,1
9678.92,13304.28,0,2,1,1
9718.1,23798.66,1,0,1,1
4220.03,19208.89,1,4,1,1
5387.91,7556.22,0,16,0,0
7027.63,13630.84,1,3,1,1
8493.46,17847.15,1,23,0,1
1231.51,2149.39,0,17,0,0
9167.19,25205.87,1,6,0,1
5677.45,15084.31,0,4,1,1
4899.6,22593.43,0,10,0,0
488.77,12339.92,0,14,0,0
8888.98,9743.08,0,19,0,0
5261.64,14163.29,0,23,1,1
4181.63,11473.57,1,0,1,1
3666.21,14951.29,0,11,0,0
9694.02,10745.57,0,17,0,0
7101.2,14693.35,1,20,0,0
2632.47,7779.35,0,10,0,0
4618.09,22615.3,0,8,0,0
5423.28,7660.51,0,18,0,0
7851.12,12421.8,0,23,1,1
4259.9,20407.59,1,19,0,0
4273.64,6538.68,0,16,0,0
426.31,8412.93,1,4,1,1
167.01,10432.11,0,14,0,0
3260.05,13322.47,1,1,0,1
1014.85,4934.93,0,20,0,0
7242.49,19833.1,0,6,0,1
2057.79,21981.33,1,0,1,1
528.59,3325.93,0,13,0,0
5423.59,21496.13,1,2,1,1
9823.96,13618.33,1,3,1,1
4931.32,18853.77,1,1,1,1
278.21,1645.9,0,11,0,0
7161.09,15483.22,1,5,1,1
9073.58,17599.57,0,19,0,0
6505.51,7740.35,1,6,1,1
5107.17,17547.35,0,14,1,0
1850.12,15215.77,0,10,0,0
680.01,14377.75,0,8,0,0
333.13,14867.61,0,13,1,0
5798.96,22789.85,1,13,0,0
2563.86,16899.54,0,11,1,0
5279.93,9480.73,0,13,0,0
3067.52,7107.19,0,13,0,0
8295.84,19990.02,0,17,0,0
3250.09,5138.64,1,23,1,1
5480.83,15591.93,0,15,0,0
2574.81,21226.14,0,16,0,0
5398.03,11733.65,0,2,1,1
4141.36,7349.77,1,3,1,1
6606.93,14505.62,0,17,0,0
1878.57,17685.5,1,22,0,1
1475.54,11748.55,0,10,0,0
7381.72,17068.68,0,18,0,0
5616.62,16026.36,0,23,1,1
4260.68,17423.23,1,1,0,1
2459.08,3558.38,0,17,1,0
8500.22,18352.07,0,13,0,0
6257.31,24523.24,0,16,0,0
2142.84,9599.61,0,11,0,0
7058.8,7663.24,0,0,1,1
6156.83,23679.05,1,3,1,1
9963.38,17717.14,1,2,1,1
7225.3,16978.68,1,3,1,1
1489.63,19969.14,0,9,0,0
4470.31,24029.72,0,9,0,0
4765.74,8243.34,1,1,1,1
4818.63,23519.76,1,0,0,1
4632.13,15690.27,1,0,1,1
4930.39,11085.46,0,14,0,0
3174.32,16276.88,0,20,0,0
2899.56,3986.72,0,0,1,1
9899.7,26674.08,1,4,0,1
2677.61,17913.07,0,22,1,1
1871.83,20646.11,0,8,1,0
9809.37,20911.47,0,14,0,0
6344.7,11243.89,0,6,1,1
4921.03,11828.97,1,4,1,1
7514.27,26631.69,1,2,0,1
222.48,11534.31,1,0,1,1
3422.61,20173.69,1,20,0,0
349.12,4643.9,0,3,0,1
7188.83,18161.56,0,16,0,0
109.61,10955.64,0,20,0,0
5480.45,10088.23,0,0,0,1
6478.27,24211.38,0,6,0,1
1058.25,19696.19,1,2,1,1
3530.23,12802.11,0,0,1,1
6535.1,22067.66,0,6,0,1
3476.06,13884.42,1,3,1,1
4945.87,10727.53,0,10,0,0
3054.46,9539.47,1,4,1,1
5971.28,9307.14,0,17,0,0
3450.97,6815.0,0,18,0,0
4880.84,23716.18,1,23,1,1
2134.12,12018.71,0,8,0,0
3588.05,17708.68,1,5,1,1
2657.81,5232.29,0,3,0,1
796.55,2489.82,1,17,0,0
8192.83,16717.2,1,5,1,1
9327.96,15532.81,0,4,1,1
933.29,6666.51,1,16,0,0
5155.45,15744.94,0,18,0,0
8991.9,23317.27,1,8,0,0
8884.23,26321.13,0,11,0,0
9911.6,14934.38,0,18,1,0
7434.5,9929.74,0,3,0,1
1701.02,10410.71,0,13,0,0
352.98,7476.15,0,12,0,0
210.51,7695.66,1,2,0,1
4927.86,21491.17,1,2,1,1
9196.39,22053.13,0,10,1,0
2252.01,11834.0,0,12,0,0
6898.37,25435.0,0,3,1,1
6641.26,7190.29,1,1,1,1
8878.16,28576.84,1,23,1,1
1778.33,20077.85,1,6,1,1
3715.19,14365.67,0,20,0,0
3195.48,5481.76,0,4,0,1
271.71,17875.78,1,22,0,1
6390.05,23953.93,0,16,1,0
7135.32,23234.09,0,2,0,1
4285.58,16020.32,0,19,0,0
1222.65,19947.8,1,0,1,1
6022.8,8753.18,1,23,1,1
1406.33,6312.91,1,6,0,1
1013.01,7793.57,0,17,0,0
9998.93,19996.22,0,8,0,0
3624.91,7448.68,1,22,1,1
1756.64,20651.89,0,17,0,0
9063.48,14898.35,1,4,1,1
6200.76,20738.32,0,17,0,0
4409.19,21124.38,1,15,0,0
9539.75,14124.84,1,23,1,1
187.8,12995.4,0,20,0,0
3561.88,14716.2,0,17,1,0
6969.54,14541.37,1,23,1,1
9064.48,18352.63,1,23,0,1
5972.82,11510.22,0,13,0,0
6406.2,18826.62,1,16,0,0
2575.2,19079.77,1,5,1,1
6306.32,16838.58,0,8,0,0
7214.84,9004.25,0,14,0,0
1761.28,17625.88,0,5,1,1
4316.3,15352.41,0,11,0,0
9318.51,18878.18,0,9,0,0
1593.97,4885.25,0,13,0,0
4837.65,9108.26,0,13,0,0
2762.33,4159.25,0,15,0,0
1794.29,16595.38,0,20,0,0
1801.33,15482.61,0,10,0,0
6454.58,24886.76,0,13,0,0
5705.5,17124.34,0,12,0,0
9072.88,16281.01,0,0,1,1
3785.08,12043.71,0,14,0,0
963.67,17189.29,0,10,0,0
6454.92,20835.51,0,13,0,0
6262.74,6540.1,1,19,1,0
2714.74,14661.27,0,0,1,1
7401.64,15763.04,1,5,0,1
3423.68,10905.68,0,20,0,0
3138.48,8109.19,0,19,0,0
7499.93,11855.25,0,17,0,0
1063.68,8995.43,0,23,1,1
275.06,2263.93,1,6,1,1
9077.03,14832.3,0,4,0,1
7996.16,9779.01,1,2,0,1
4820.41,23013.0,0,3,0,1
6887.14,14050.14,1,22,1,1
5193.99,15251.14,1,23,1,1
3186.85,11919.82,1,0,1,1
7989.84,18149.46,1,6,1,1
1822.54,21800.5,1,3,0,1
128.43,1752.5,0,9,0,0
2531.85,19317.84,0,4,0,1
7864.92,25822.9,1,6,1,1
5249.65,23792.82,0,12,0,0
9682.25,24784.22,0,22,0,1
9093.11,24433.7,0,22,0,1
1750.08,3232.87,0,20,1,0
5072.77,11462.19,0,11,1,0
9294.19,29011.69,0,16,0,0
5655.58,7977.15,0,13,0,0
5606.71,6656.97,0,13,0,0
6803.81,23235.5,1,14,0,0
9318.22,25761.1,1,6,1,1
4081.77,16068.29,0,1,1,1
7950.16,22924.3,1,4,1,1
680.09,5056.85,0,22,1,1
1600.06,11096.77,0,18,0,0
2015.44,12196.75,0,12,0,0
9568.4,10109.5,0,19,1,0
9813.16,28082.69,1,5,0,1
2028.16,6666.9,1,9,0,0
8845.34,14291.11,1,9,0,0
5769.4,24359.28,0,2,0,1
900.35,19276.46,1,3,0,1
2381.96,16538.76,0,1,1,1
6469.61,17932.07,0,8,0,0
8061.77,16501.03,0,15,0,0
9718.53,29479.89,0,10,0,0
7282.11,7883.57,1,22,1,1
21.27,10973.09,0,8,0,0
7930.62,20870.47,1,1,1,1
9545.06,10085.65,0,16,1,0
4956.82,20302.53,1,2,1,1
4765.42,6088.2,1,22,1,1
5281.73,13030.4,1,4,1,1
7516.24,22243.24,0,6,1,1
1236.67,3619.45,0,12,0,0
7308.02,13192.28,0,20,0,0
9597.6,18291.47,0,9,0,0
6418.19,22910.5,0,14,0,0
297.54,1929.43,1,0,1,1
6523.09,13550.19,0,4,1,1
4894.09,8703.84,1,5,1,1
9194.73,20217.3,1,1,1,1
1836.06,11799.78,0,11,0,0
6612.34,26367.89,0,10,0,0
6837.05,11022.13,0,18,0,0
4593.82,17590.75,0,12,0,0
7333.8,9540.7,0,3,1,1
4490.77,5272.44,1,12,1,0
8445.79,9238.01,0,13,0,0
1467.13,15359.32,0,12,0,0
1292.32,19217.61,0,9,0,0
3046.42,9082.04,1,1,1,1
7800.96,23282.1,0,3,1,1
6330.96,19915.46,0,12,0,0
2057.75,2990.82,1,11,0,0
5554.2,6477.75,0,16,0,0
8051.84,13735.8,1,22,1,1
400.86,16817.21,0,19,1,0
5342.08,23742.55,0,18,1,0
3754.56,10799.46,0,10,0,0
6829.0,21610.53,0,14,0,0
4863.86,18358.39,0,4,1,1
8775.83,25693.73,0,4,0,1
371.24,2823.79,1,4,0,1
8927.79,25080.42,0,22,0,1
5154.59,17238.54,0,16,0,0
612.07,8897.02,1,3,1,1
2128.33,2550.72,1,22,0,1
1429.95,19190.58,0,2,1,1
461.23,7142.94,0,13,0,0
9360.37,16174.92,0,10,0,0
8854.14,13918.86,0,9,0,0
1414.12,12538.59,1,23,1,1
4266.57,22502.22,0,0,0,1
9651.54,10264.36,1,1,0,1
3684.15,13182.56,1,2,1,1
5933.47,13344.55,0,23,1,1
1165.97,20968.69,0,20,0,0
8442.96,14371.88,0,8,0,0
6958.09,26148.74,1,17,0,0
4659.74,9801.97,0,12,0,0
3591.07,10811.57,1,3,1,1
2142.98,9938.45,1,3,1,1
6908.48,17140.75,0,19,0,0
6765.63,9159.29,0,8,0,0
3836.8,7219.24,0,10,0,0
3919.45,14468.7,0,19,0,0
8769.56,21759.02,0,8,0,0
3997.33,21573.13,0,11,1,0
3711.02,5055.29,0,3,1,1
3239.22,7427.36,0,19,1,0
2324.69,21099.17,0,14,0,0
101.88,16264.28,0,23,1,1
1678.67,16951.36,1,3,0,1
2446.89,4605.47,0,14,0,0
6959.44,23442.11,0,18,1,0
5439.95,18850.59,1,22,1,1
9124.51,25436.46,0,5,0,1
8237.66,27913.13,0,16,1,0
90.5,5796.66,0,14,0,0
4514.93,21890.08,0,18,0,0
4451.81,22047.52,0,18,0,0
8296.61,14879.23,0,16,0,0
9967.0,22822.21,0,1,1,1
9495.71,26831.01,1,2,1,1
5063.83,12912.99,1,2,1,1
5776.23,12118.92,0,3,1,1
7265.0,7997.86,1,16,0,0
9793.71,23576.6,0,8,0,0
8180.06,8767.54,0,14,0,0
3256.67,21506.66,0,10,0,0
8176.26,25350.92,1,1,1,1
1409.73,1795.92,1,6,1,1
4640.14,23478.0,1,20,0,0
8532.99,21961.39,0,12,0,0
1164.96,7278.28,0,12,0,0
7483.06,14432.08,0,18,0,0
4260.11,22544.5,1,0,1,1
5738.64,25078.87,1,1,0,1
3071.05,21851.4,0,12,0,0
8417.65,11503.13,0,18,0,0
4121.1,21941.38,0,13,0,0
9354.61,13421.49,1,13,0,0
7569.95,17621.11,1,1,0,1
4431.28,13415.54,0,19,0,0
6767.21,6929.38,0,15,0,0
5555.3,24480.12,0,22,1,1
3610.51,4951.11,0,9,0,0
8949.22,18162.01,1,6,1,1
9848.56,24331.04,1,1,1,1
605.8,3958.81,0,20,0,0
8826.67,12471.51,1,15,0,0
4589.47,5389.85,0,10,0,0
2735.5,5221.19,0,13,0,0
8224.02,8591.78,0,13,0,0
8615.09,16956.5,0,3,1,1
1206.42,6656.6,1,0,1,1
7580.88,20863.32,0,6,1,1
6504.5,8777.52,0,15,0,0
2003.88,20361.35,0,8,0,0
8261.52,25258.57,1,23,1,1
7853.91,13501.23,1,5,1,1
3705.6,4695.57,0,11,0,0
3588.83,13714.84,1,13,0,0
5069.9,8149.44,0,13,1,0
2768.6,19080.22,0,12,0,0
2531.95,8147.86,0,15,1,0
1157.22,8310.28,1,4,0,1
9477.99,18617.15,0,11,0,0
1403.26,5060.01,0,16,0,0
3086.22,11488.37,1,0,1,1
590.26,17684.1,0,2,0,1
8674.27,28665.47,1,6,1,1
7015.29,20108.16,0,18,0,0
5558.08,13239.81,0,6,0,1
1520.96,13867.83,1,1,1,1
1465.37,8712.92,0,16,0,0
8080.38,15637.35,0,1,0,1
4556.35,10311.19,0,18,0,0
5193.19,18460.71,1,22,1,1
8466.68,27629.8,1,0,1,1
5258.33,16095.89,0,14,1,0
753.21,18873.49,0,12,0,0
8710.98,28108.48,0,2,1,1
9865.01,22196.04,0,19,0,0
3716.68,15004.24,0,23,0,1
9865.29,10401.37,1,0,0,1
8028.41,17516.03,1,1,1,1
9501.12,9630.45,1,1,1,1
906.22,4896.34,0,20,0,0
9873.27,21126.33,0,9,0,0
5303.56,21271.29,0,11,0,0
3069.47,17134.06,1,2,1,1
6796.36,11330.22,0,14,1,0
3503.54,20089.47,1,5,1,1
3861.26,22061.27,1,2,0,1
2546.24,17568.78,0,18,1,0
5476.99,11294.26,0,20,0,0
6400.22,18325.87,0,12,0,0
7448.96,23497.68,1,8,0,0
4246.28,16588.27,0,14,0,0
9368.86,27192.96,0,1,1,1
6540.66,14209.51,0,20,0,0
5415.27,11105.93,1,15,0,0
8707.08,15027.78,1,3,1,1
7546.08,22872.96,0,16,0,0
6412.34,25568.2,0,6,1,1
9730.38,11137.71,1,23,0,1
240.77,2367.33,1,9,0,0
8667.42,27124.17,0,12,0,0
8801.99,20123.99,1,3,0,1
895.12,9353.34,0,5,0,1
4608.98,14768.84,1,6,0,1
9323.73,11454.76,0,18,0,0
4610.79,17161.24,1,23,0,1
4510.94,5954.24,1,5,1,1
6722.21,15425.9,0,23,1,1
6540.29,16847.59,0,10,0,0
5826.17,23511.48,1,5,1,1
9089.8,28116.85,0,12,0,0
1597.49,15527.06,0,4,0,1
4529.82,18616.47,0,20,0,0
3070.07,15128.89,0,23,1,1
8290.87,17141.71,0,23,0,1
6590.49,23424.57,1,5,1,1
8780.96,28528.95,0,1,1,1
274.85,4769.82,1,3,0,1
7529.64,11698.16,1,3,1,1
3188.89,10482.24,0,13,0,0
5248.66,19126.6,1,23,1,1
8193.7,24676.84,1,1,1,1
4792.08,12698.1,0,16,0,0
1525.23,5691.13,0,23,1,1
6461.77,8347.98,0,3,1,1
9366.69,17330.28,1,4,1,1
2310.84,21014.05,1,13,1,0
7972.8,19623.34,0,18,0,0
6783.38,16197.95,1,6,1,1
7899.09,17593.52,1,1,1,1
1779.34,3383.88,1,6,1,1
3753.76,21218.74,0,20,0,0
733.74,6802.59,1,5,1,1
3921.34,10695.23,1,3,1,1
8797.02,24021.13,1,6,1,1
4943.02,20472.41,0,6,0,1
8725.41,21463.91,1,15,0,0
4407.59,8107.34,1,1,0,1
675.85,6309.12,0,11,0,0
803.4,2527.21,0,5,1,1
663.01,12401.08,1,4,1,1
1124.22,17086.19,1,13,0,0
3230.31,20419.72,1,3,0,1
4009.93,7367.75,1,19,0,0
5768.63,8050.94,0,18,0,0
643.12,14214.24,0,2,1,1
4389.8,4529.74,0,13,0,0
7769.34,8345.87,1,3,0,1
8885.15,27277.39,1,1,1,1
5570.67,12149.65,0,8,0,0
7812.15,14085.86,0,12,0,0
6765.01,20218.17,1,0,1,1
3707.93,17436.5,0,15,0,0
4191.88,22418.3,0,19,0,0
1177.18,8698.52,0,8,0,0
7265.6,7899.95,0,19,0,0
4252.13,7631.11,0,9,0,0
16.39,2567.18,0,16,0,0
290.74,3716.09,0,11,0,0
2803.82,22441.98,0,9,0,0
417.34,15215.43,1,6,0,1
8961.95,26810.21,0,1,1,1
9320.96,14135.93,1,22,1,1
8378.33,15655.66,0,20,0,0
9626.86,12964.58,1,1,1,1
7232.48,16109.07,0,20,0,0
5078.58,24476.8,0,14,0,0
2782.61,5887.77,0,17,0,0
231.01,6650.25,1,2,1,1
6171.07,25217.41,0,18,0,0
6262.61,9074.53,1,12,0,0
2613.37,21006.53,0,14,0,0
9540.97,13210.33,1,5,0,1
5546.24,16147.02,1,3,1,1
3765.07,4731.12,0,13,0,0
4236.36,4679.85,0,17,0,0
9715.61,27246.12,1,0,0,1
878.33,13520.25,0,22,1,1
5059.5,8467.46,0,5,0,1
964.98,17689.8,0,12,1,0
4465.91,21595.49,0,8,0,0
9485.05,22606.46,1,0,1,1
2009.5,15217.98,0,1,1,1
2822.4,22737.52,1,4,1,1
1078.74,8735.8,1,5,1,1
4247.07,8727.29,1,22,0,1
6293.14,10513.95,0,4,1,1
4339.22,23075.11,0,8,0,0
4562.01,8229.2,0,6,1,1
8825.34,26013.43,1,0,1,1
8431.13,16998.41,0,9,0,0
8998.75,15674.65,0,13,0,0
2836.03,11031.4,0,19,0,0
8310.06,18613.73,0,12,1,0
3856.3,7202.41,1,12,0,0
4844.2,13611.37,0,17,0,0
8076.33,23876.09,1,23,0,1
7977.62,22702.64,1,23,0,1
6833.24,15280.26,0,6,1,1
3718.01,10642.31,1,3,1,1
1134.42,20824.3,0,14,0,0
3821.94,22913.61,0,14,0,0
8835.03,27042.63,1,11,0,0
9515.12,14596.78,0,19,1,0
3184.13,8373.2,0,12,0,0
4684.48,13417.53,0,20,0,0
3965.15,10527.08,0,19,0,0
9902.6,28491.11,0,18,0,0
3630.32,18828.75,1,2,1,1
7084.64,7565.83,0,22,1,1
2129.49,19907.68,0,20,0,0
5020.77,19195.92,0,17,0,0
5659.35,8601.63,1,8,0,0
1751.92,7571.37,1,5,1,1
2921.67,7281.95,0,17,0,0
5469.59,18978.49,0,11,0,0
5810.08,17793.47,0,23,1,1
5057.5,13736.52,0,15,0,0
1011.86,8517.05,0,19,0,0
4381.66,11209.54,1,22,1,1
2961.49,17430.6,1,6,0,1
9014.22,22270.37,0,19,0,0
5659.95,16422.92,0,18,0,0
9824.41,10513.32,0,17,0,0
5603.26,12123.55,0,12,0,0
3900.92,10998.75,1,6,1,1
2829.05,11269.13,0,3,1,1
2529.89,14671.17,1,1,0,1
4926.73,11832.9,0,11,0,0
7706.37,25414.99,1,6,1,1
9570.5,18501.9,0,8,1,0
8558.41,26527.0,1,6,1,1
1343.46,5624.59,1,5,1,1
2977.23,16925.04,0,16,0,0
8325.53,22085.11,0,11,0,0
8318.65,28150.15,1,5,1,1
9417.84,13081.83,0,22,0,1
491.54,4833.79,0,15,1,0
1998.45,12960.0,0,14,1,0
6926.44,25469.54,1,12,0,0
5886.14,10700.93,1,22,0,1
192.14,4141.5,1,22,1,1
2663.34,18602.28,0,2,1,1
7624.85,12289.92,1,12,0,0
4049.14,16208.48,0,22,0,1
5613.77,11434.26,1,23,1,1
6973.19,17613.42,0,23,1,1
60.57,509.86,1,3,1,1
4014.51,20104.91,0,6,1,1
6436.45,12157.78,1,23,1,1
1074.91,13494.77,0,15,0,0
2265.99,16358.45,0,18,0,0
5131.55,23329.2,1,6,1,1
2428.57,18250.67,0,16,0,0
1184.09,5169.38,0,5,1,1
8629.34,20732.03,1,0,1,1
6479.35,7582.65,0,8,0,0
723.67,7362.16,0,11,0,0
6363.14,13974.34,0,16,0,0
599.51,8133.13,0,18,0,0
3194.34,6218.09,1,0,1,1
6789.91,25750.73,1,4,0,1
9904.11,24555.67,0,18,0,0
7352.61,8725.37,0,15,0,0
1710.79,5242.63,0,14,0,0
8644.94,21917.02,1,5,1,1
5426.95,15144.51,1,5,1,1
9449.91,20464.53,0,17,0,0
9791.26,24008.1,1,22,0,1
3844.49,6635.31,0,0,0,1
3949.5,9808.12,0,20,0,0
8325.01,15542.78,0,15,0,0
8333.6,14844.03,0,20,0,0
1294.4,12874.93,0,16,1,0
6242.35,19751.74,0,2,1,1
4956.51,5853.69,1,6,0,1
2066.35,2947.81,1,1,1,1
6035.49,9244.0,1,3,1,1
6118.43,16999.47,1,0,0,1
4201.8,12832.97,0,2,1,1
3978.9,14738.47,1,6,1,1
2213.91,13823.27,0,1,0,1
3689.41,16561.62,1,2,0,1
8292.09,23370.26,0,18,0,0
461.73,12925.45,1,23,1,1
8382.77,20471.51,0,6,1,1
8249.77,24669.05,0,19,0,0
4183.49,12613.77,0,23,1,1
4628.33,17922.57,1,22,1,1
4625.44,22670.74,1,23,1,1
4891.98,6942.08,0,12,0,0
5362.92,24286.82,0,3,0,1
9261.36,13691.88,0,8,0,0
938.98,8862.61,0,2,1,1
8584.21,24092.12,0,12,0,0
4672.49,11648.65,0,19,0,0
5655.68,7230.38,1,6,1,1
4476.14,14407.29,0,18,0,0
6565.06,18691.81,1,1,1,1
1604.83,15824.44,1,14,0,0
1782.62,10029.92,1,4,1,1
9509.21,25390.16,0,11,1,0
2032.78,15750.63,1,1,1,1
8315.59,18647.58,0,18,0,0
5704.91,19888.56,0,4,1,1
8602.8,16669.03,1,4,1,1
1930.97,2196.54,1,3,1,1
412.41,2528.99,0,16,1,0
7118.96,19683.61,0,16,0,0
264.22,6293.97,1,5,1,1
4974.67,12636.25,1,23,1,1
